"","Y","avg_ADX","avg_aroon","avg_BBands","avg_CCI","avg_chaikinVolatility","avg_CLV","avg_CMOClose","avg_CTI","avg_DonchianChannel","avg_DPOClose","avg_DVIClose","avg_GMMAClose","avg_KSTClose","avg_lags","avg_MACD","avg_PBandsClose","avg_ROCClose","avg_momentumClose","avg_RSIClose","avg_runSum","avg_runMin","avg_runMax","avg_runMedian","avg_SAR","avg_SMAClose","avg_EMAClose","avg_DEMAClose","avg_SNR","avg_SMI","avg_TDI","avg_TRIX","avg_ultimateOscillator","avg_VHF","avg_volatility","avg_williamsAD","avg_WPR","avg_ZigZag"
"931","0",28.6856145163709,44.6013289036545,1267.84766160231,-8.10958524437278,0.0418157449973855,0.00671471494944302,-3.77727028382193,0.959983309519935,1270.15256370512,0.0442808187228873,0.51546696197859,1269.46093799597,-0.348818587536954,1269.36361647167,-0.0102611170108611,1269.36695930152,-1.36103796314505e-05,-0.01728926023763,47.2511139312684,12692.9570712043,1268.54255379377,1270.02056269159,1269.30723110465,1269.26371421383,1269.29570712043,1269.29689734748,1269.22799998708,5.7090947004667,-4.17705310838449,-7.61075776740536,-0.00178421513242094,49.7165552011834,0.48776798287118,0.00316590522575527,-395.054315684516,0.511338537071154,1240.8307615144
"932","1",30.7422853792274,54.4518272425249,1265.80600138957,10.7861463442705,0.0711594230601173,0.113714064345521,5.83513342371744,0.956191142307596,1267.87732604853,-0.0196348629007226,0.516397721879449,1267.08936055973,-0.000459193571450983,1267.22877039578,-5.05228165310969e-05,1267.11054765365,1.67476766921968e-06,0.00212520764119613,52.2997678540439,12670.996207433,1266.46066860465,1267.74698401163,1267.09884811046,1267.12302863578,1267.0996207433,1267.10080902877,1267.09403312686,4.65145656598837,6.26623490723465,-2.69247093023268,0.000232402401073296,54.0077679679011,0.473694067646954,0.00256155045979497,-395.173217184042,0.455032185618225,1242.37651543504
"933","0",31.4748187715112,52.3255813953488,1273.42728090044,10.4009297959807,0.156617115038823,0.00365907917095814,7.33533360127731,0.962490235099789,1275.3052646597,0.0223149931909803,0.4859357696567,1274.57466747853,0.13410780610562,1274.80063138589,0.00474834727921864,1274.61500278293,5.70856084934683e-06,0.00726058172160621,52.415099084449,12746.5730550352,1274.11812360373,1275.19659260941,1274.65790898325,1274.62766727739,1274.65730550352,1274.65747892967,1274.6943383914,6.1287989566535,5.91671138527216,-0.127948238102703,0.000868633005027571,51.4120507996098,0.508005078371531,0.00216118905779292,-387.11384698387,0.457289638217821,1243.92226935569
"934","1",37.8484660967038,62.906976744186,1283.01708468224,43.0151335600175,0.0824910590261051,0.0288904804585837,16.250459837478,0.943361726575575,1284.7846415532,-0.00592997835458142,0.52578442229605,1283.91926138478,0.728956631380015,1284.54695907301,0.023442297307451,1284.04717694198,3.14402956387744e-05,0.040227033981763,60.0788344098091,12842.6269192379,1283.81679870811,1284.71442757973,1284.26058944469,1284.20045582867,1284.26269192379,1284.26356455745,1284.45714911798,5.91400304021607,24.5972877913699,6.52970676144548,0.00338313731442762,53.7316156255291,0.47379776254754,0.00202487890965341,-377.039401915451,0.394168373800124,1245.46802327633
"935","0",31.0109265504666,52.7740863787375,1284.08592142552,-4.68605220530616,0.0815078493297553,0.0684629704602006,0.859563151184055,0.954452356757121,1285.28675975914,0.0092115864345584,0.484229815957391,1284.85152629525,-0.0781080722982377,1284.87809593023,-0.00252731031173763,1284.85045935423,-4.1475733182387e-06,-0.00532807308970097,48.9087096908329,12848.2170068516,1284.42218023256,1285.19902200997,1284.8309556686,1284.79919606739,1284.82170068516,1284.82158714596,1284.79678341005,4.66354894001945,-2.81519087239517,-2.10613372093054,-0.000225916950097331,49.6223117204322,0.458693770476892,0.00173515842845414,-376.513655570328,0.492774502614922,1247.01377719697
"936","1",38.5924498984744,60.1993355481728,1286.46426607992,47.9483512272907,0.0391673746880777,-0.0497315516578769,19.0939692325468,0.954572477705893,1288.05192379568,-0.048325996621542,0.565224384327374,1287.28504570734,0.481306943217557,1287.76822570598,0.0155289472005264,1287.33740645764,2.50413201657379e-05,0.0322259136212619,60.6287240167212,12874.9224408217,1287.05274605482,1287.95297549834,1287.48124480897,1287.45235825308,1287.49224408217,1287.49466642085,1287.63418436146,5.5876833214009,22.9514664662237,4.33451152408642,0.001903883185419,51.3897553262176,0.461746270719932,0.0019505966076433,-375.414178826143,0.390525977503068,1248.55953111761
"937","1",33.5778533108811,57.4584717607973,1292.4100813219,28.6907647776452,0.108630370577143,0.0750199717328791,12.2329540386524,0.931343183627049,1293.72077471439,-0.0123105273505024,0.495333016927701,1293.1679598297,0.171284390947532,1293.39477912075,0.00554737263746616,1293.19683352367,9.66645909220528e-06,0.0125010382059812,55.5768885853076,12932.4952720094,1292.87333990864,1293.63261627907,1293.24632630814,1293.22216399528,1293.24952720094,1293.2501713994,1293.29829643891,4.70342622655812,13.5855751512639,0.187134032391815,0.000755842470342871,53.2315124419927,0.445448424982035,0.00169381042318855,-369.933388751393,0.434023238191918,1250.10528503825
"938","0",23.2319617608165,36.5614617940199,1285.99020161547,-35.4804024794508,0.0788416013704027,-0.0337903797810819,-16.1649543233502,0.963714229535823,1287.41243355482,0.053174626304817,0.425320360702421,1287.105880449,-0.597998110207537,1286.73409572259,-0.0194427957874259,1287.01975301079,-2.9699591078613e-05,-0.0382765780730905,40.1269733904085,12868.3152460542,1286.32146075581,1287.3160247093,1286.84167722176,1286.81344099593,1286.83152460542,1286.82832820241,1286.65777476846,6.63077896194554,-19.2245251965415,-8.10214649086411,-0.00257605753176942,45.4968759578155,0.492390410508459,0.00209722369993395,-378.273084557045,0.58327764742457,1251.6510389589
"939","1",34.9630951417453,53.2890365448505,1275.04354051517,14.65653625646,0.067359860273948,0.0860005916683355,10.2213513447279,0.960792346314291,1277.39587313123,-0.0306611295085821,0.586481569371935,1276.62683800905,-0.115151222923687,1276.69362022425,-0.0032154629319296,1276.54887577865,1.69615463002298e-06,0.0021729651162791,53.3932444575301,12765.4222269512,1275.81981727575,1277.25814576412,1276.54706343438,1276.5207361205,1276.54222269512,1276.54674854612,1276.54125222056,6.76708656430304,7.93741588423378,-2.88491175249183,-0.00105040808663455,55.2414785033324,0.512641488903674,0.00285017944605438,-388.599295105218,0.437852357261895,1253.19679287954
"940","0",34.2609192315841,47.890365448505,1284.19598043375,1.56368329029892,0.0514848292404301,-0.00440043127897782,-0.601289625641844,0.971778282916594,1286.31714535506,0.0138169285132337,0.46140642303433,1285.50211301161,0.163672614491433,1285.74054241254,0.00534590200152693,1285.54895624321,6.16427267112847e-06,0.00791410046428422,50.6972484657565,12855.9282392741,1284.97771698505,1286.22269774241,1285.58525706387,1285.52977646484,1285.59282392741,1285.59329038084,1285.63445580633,6.84419890714562,1.1403593584557,-0.715302564988199,0.000926420466583069,50.5605749156862,0.521184851626422,0.00239453735538352,-379.204254131912,0.501897360992273,1254.74254680018
"941","1",33.7499528283305,57.6744186046512,1287.23410506104,32.3222871307775,0.0313510609259985,-0.0207184919365551,9.4165642597718,0.9523451686313,1288.81819975083,-0.0404904484442619,0.516471549860254,1288.10536846834,0.284716736000538,1288.44310631229,0.00917880220932582,1288.15415749584,1.47919086794281e-05,0.0190469269102989,55.3540876972318,12882.4172134545,1287.76354028239,1288.72189680233,1288.2445655108,1288.17515748212,1288.24172134545,1288.24160196287,1288.31862452244,4.07473447604292,14.0882476642898,0.956123857973113,0.00131196451559898,50.6020968677075,0.429896789866985,0.00209363201574017,-376.881957065343,0.437264029566146,1256.28830072082
"942","0",27.7475769705305,44.1860465116279,1285.08412970934,-6.66502555170704,0.0843735159055698,0.0386687544954142,-5.1018621725124,0.969185357194275,1287.0845660299,0.0233594269701821,0.483818488635764,1286.48710738327,-0.356389459708071,1286.33320494186,-0.0118569808760435,1286.4536497612,-1.75088611629735e-05,-0.0225041528239205,46.5821424044848,12863.2942929811,1285.67376349668,1286.96870535714,1286.33704111296,1286.30591074107,1286.32942929811,1286.32775322467,1286.21798106744,6.88765340744796,-6.26817761478801,-5.45986191860483,-0.00138904764348382,50.3371814055179,0.524722141243085,0.00273273781353239,-377.735171351056,0.513795409387624,1257.83405464146
"943","1",36.6494125044271,59.7508305647841,1294.4010603448,29.3767964303877,0.0776162970033028,0.0839098864104329,10.4117539573293,0.940815863305813,1296.90372999975,0.00633893727984459,0.52359331329431,1295.74427746213,0.843328596932015,1296.44254333939,0.0262551092250646,1295.88622324597,3.12177542006952e-05,0.0402732639649104,57.0306478314761,12961.2957336066,1295.46175862681,1296.80867551169,1296.12868961423,1296.01281031101,1296.12957336066,1296.12593703808,1296.34061122234,5.81986772298898,20.1624655782631,7.61498137311922,0.00370386474437383,54.9018597725781,0.466527946254029,0.00313890136215217,-364.088256001874,0.438517721210987,1259.37980856211
"944","1",31.2149010933934,53.7541528239203,1297.07561805443,10.815037584612,0.0263156454342967,0.051122374853482,4.24380744569326,0.95811754343525,1298.517847799,-0.00624904023380922,0.501850972947319,1297.92255603086,0.0842594989653699,1298.07824127907,0.0023042348719491,1297.94569751995,-2.15984905967575e-07,-0.000280290293584135,52.2293523933438,12979.6066860712,1297.50218566508,1298.41061111027,1297.96140417359,1297.92633061295,1297.96066860712,1297.95959605318,1297.97380102709,3.87247451936079,9.14745580945459,-1.77786387855754,0.000408818932266747,52.3783438152036,0.406952032916083,0.00213437477204631,-362.476598636897,0.453333319555907,1260.92556248275
"945","0",22.9910263389339,34.8172757475083,1284.45787088132,-31.9157666899036,0.0812348138611782,-0.0483449427998941,-16.4446268521166,0.956890565283641,1287.02830980066,0.10152720105719,0.457633285872489,1286.47518012844,-1.07534284629483,1285.82309489203,-0.034879165476605,1286.28631400539,-5.07047882781823e-05,-0.0653945182724257,40.8878118863475,12859.5762136622,1285.05367768626,1286.82829318937,1285.96893426552,1286.00134694596,1285.95762136622,1285.95815300963,1285.66645191628,7.27247628553107,-20.8649094744013,-14.1380559593027,-0.00500278380440419,45.3391108088982,0.503281845648838,0.00392943467607219,-375.408318349327,0.596238481740909,1262.47131640339
"946","1",30.5303669605036,51.5946843853821,1281.9453209403,13.5251394802647,0.0156201115619405,0.0693742501489466,7.60018371179119,0.940504084130592,1283.74007401985,-0.00366818930690948,0.526298581448083,1282.94378631819,0.233536768095396,1283.25336067276,0.00740879179918211,1283.00311139949,7.25563605752599e-06,0.00929609634551429,53.4036222444132,12830.5930969678,1282.52043604651,1283.64833783223,1283.03576152409,1283.0284007489,1283.05930969678,1283.06315765168,1283.12029529409,4.08922364129371,10.6752245592388,-0.269641818937052,0.00124537739139541,54.2727336785262,0.412805754884242,0.0030228520317346,-371.96249275241,0.455642290582027,1264.01707032403
"947","1",41.1109822449127,62.0764119601329,1300.95752039813,41.5176116670749,0.0200006394049451,-0.00558878474182398,22.8267583006622,0.943437101198792,1303.60486995851,-0.0435358155158425,0.517710805252333,1302.24567653004,1.35362487081981,1303.35536392677,0.0426801011296065,1302.47969490294,5.65729065262585e-05,0.0732715888813469,64.1915830900388,13028.7925245119,1302.25664348007,1303.5199635615,1302.87288309801,1302.80800016139,1302.87925245119,1302.87479602292,1303.22920261236,8.20624856810121,30.9589343196323,14.3952861404277,0.00601671992630573,54.7232537615945,0.548995303321266,0.00223864425199755,-351.795215359271,0.402390352737906,1265.56282424468
"948","1",32.4642290119522,49.9501661129568,1304.05053714777,3.37262059138001,0.0415512644587757,0.0727088758920993,2.90768625880833,0.956620338719296,1305.54900332226,-0.00855897003692648,0.520226230026894,1305.03001303127,-0.0936606340822396,1305.05994601329,-0.00278227964860017,1305.00763834094,-3.32280155446432e-06,-0.0043397009966788,49.673340529149,13049.8592244595,1304.49027408638,1305.46146387043,1304.99244653239,1305.00144633854,1304.98592244595,1304.98609312112,1304.96536870869,4.05587750406432,-0.386921504694843,-3.96545681063124,-0.000436908938784101,50.9130217568985,0.41810633689373,0.00219618962375972,-349.801896915794,0.468372427694046,1267.10857816532
"949","1",30.4264821662883,51.9933554817276,1300.11290823216,9.20775781740316,0.0698334251961787,0.0582665172664839,7.86414851846322,0.946371589686652,1302.01625165589,-0.011309294765501,0.530401307809946,1301.35438673778,-0.132891124661139,1301.38834052308,-0.00416248275280203,1301.32804662516,-4.1980656460474e-06,-0.00547530396527712,52.1085404422681,13012.9262886074,1300.67742663266,1301.89157891692,1301.30294483274,1301.29410058353,1301.29262886074,1301.29156022434,1301.2575336719,5.06160034079936,5.40726776957854,-4.01807437269273,-0.000611059973642825,51.888065436313,0.463591318043152,0.00255831669297312,-352.122419835876,0.448926840929034,1268.65433208596
"950","1",36.73814367367,56.0963455149502,1305.16659723832,22.5820595269248,0.0545948965629738,0.123512070229743,12.0343501060065,0.971619705355911,1307.07582433555,0.0015879361103619,0.492917787269947,1306.30321209444,0.241823609252681,1306.57622819767,0.00722550012776261,1306.36337437707,5.82032870394175e-06,0.00760797342192528,55.8467238343223,13064.2380367518,1305.8219798588,1306.98656872924,1306.44217607973,1306.35654337137,1306.42380367518,1306.41977495192,1306.4712537311,5.25565972744981,21.819707643723,-0.0973370016612874,0.00120590125968423,55.5464870410999,0.484296047095059,0.00225209834868905,-346.808278842013,0.408431074257853,1270.2000860066
"951","0",35.8146630359815,54.4186046511628,1318.96549156321,19.4424309186302,0.0277067948047706,0.105129646588293,12.154984375503,0.959071641518552,1320.72075311832,-0.0203659567576111,0.453496282233824,1319.84950574012,0.709036436644515,1320.4604013514,0.022238123790061,1319.98840622977,2.51993218309968e-05,0.0331343545670247,57.4673587367153,13201.9343870534,1319.74484588757,1320.65545246095,1320.18793633664,1320.20854122937,1320.19343870534,1320.19057842803,1320.3732119097,6.75399252284586,18.1583963030601,7.3755415390989,0.00326145525468054,54.4210199382837,0.494532514904163,0.00182235461717571,-332.503121808182,0.440582616154778,1271.74583992724
"952","1",33.7779915241898,55.4485049833887,1319.92733478111,17.3355137214886,0.0209602249039615,0.0505846585768884,7.27435076900781,0.954360781471239,1321.25225602159,-0.0228782183728949,0.539706270104941,1320.72823163097,0.100997442535017,1320.9231083887,0.00358997433705973,1320.72482142857,1.06017254439499e-05,0.0140002076411959,53.4555867074636,13207.6525820176,1320.36261212625,1321.16437811462,1320.76929401993,1320.73996282557,1320.76525820176,1320.77058868599,1320.81177455437,5.39466903864771,8.60488897300985,0.00441549003325986,0.000290276643557881,51.619671916958,0.459603002902088,0.00182380355411792,-333.393163842156,0.438565763839289,1273.29159384789
"953","0",29.2273975227545,45.9302325581395,1319.40636757228,-18.0510958433013,0.115450130915394,0.0368911591809221,-3.65561045899394,0.968651851503981,1320.90436150332,0.0168285922590487,0.482331382165269,1320.44999567761,-0.241082291677523,1320.37009759136,-0.00752822498644042,1320.43430424626,-9.70769370727508e-06,-0.0128114617940216,47.2177703344057,13203.5288548581,1319.86026889535,1320.81610153654,1320.36452086794,1320.27744343455,1320.35288548581,1320.35348372535,1320.28191820904,7.79126597301934,-3.07684060409316,-4.28133409468465,-0.000755835258395077,48.3550441746987,0.583010587638142,0.00170393891719143,-333.60080192355,0.509866764487137,1274.83734776853
"954","1",32.7950666795616,51.312292358804,1317.08305345567,9.11353711892625,0.0245548143207233,0.0773123375937529,4.52971037401009,0.951544975395299,1318.98685835903,-0.0267742939548026,0.543004798818752,1318.22241674314,0.167287559384704,1318.47495418349,0.00543696738754099,1318.21791658015,9.72286030495973e-06,0.0128145764119587,51.4998630802764,13182.8425757884,1317.65728820598,1318.86779900332,1318.30662531146,1318.29985211841,1318.28425757884,1318.28433030596,1318.341530445,4.5850165535658,6.82644162834781,-0.843292151163066,0.000419143778278366,53.0949013937863,0.432835081195421,0.00283102664969102,-336.206194524071,0.463591259378171,1276.38310168917
"955","1",35.8415341025968,60.9302325581395,1323.02775744571,42.5754541987982,0.0751074061995258,0.0940498495312084,20.7685825139926,0.938632323280158,1324.95328998111,-0.0629329318285952,0.533148763381322,1324.09709855065,0.429268722504434,1324.57910402824,0.0141895171926861,1324.16033523671,2.56089038360132e-05,0.0338932724252498,59.7980258929245,13243.0223286954,1323.77481312292,1324.84348147205,1324.30051344885,1324.24423879347,1324.30223286954,1324.30613455808,1324.43600453654,6.61915326792009,20.3431290141184,3.64663967585335,0.00189138265577048,56.2486481709121,0.510414348682944,0.00225257707452254,-327.104702774563,0.385250394093787,1277.92885560981
"956","1",32.0439635503866,53.0564784053156,1329.30209822677,16.4322794499736,0.0554208257155454,0.0162283589696781,5.85473676828849,0.937556515874404,1330.38272736711,-0.0131423379752023,0.458034066339714,1329.92866761234,0.0686858405678073,1330.0751048588,0.00221307257851533,1329.96283160299,4.04351784743851e-06,0.00537894518272401,53.3954642430505,13299.743370016,1329.6177948505,1330.31926287375,1329.98122664036,1329.89155795131,1329.9743370016,1329.97563453611,1329.98922705132,4.46096126287065,11.8093315987483,-1.44822362956835,0.000532862034709258,50.4892755132239,0.434372070262487,0.00143951541282909,-320.860616299053,0.448071762781331,1279.47460953046
"957","0",30.2930023263932,49.9169435215947,1326.9504219116,-10.4963137158997,0.145144343674909,-0.0678887814371042,-5.03665612393862,0.969189849835769,1328.43261731728,0.0107446013936604,0.462131519274376,1327.98461351176,-0.25243803756663,1327.85487230066,-0.00865463147794757,1327.97322908014,-1.64333124219832e-05,-0.0218251661129569,46.5575631844686,13278.7472726322,1327.38371158638,1328.34288828904,1327.88457485465,1327.86858983219,1327.87472726322,1327.87045943191,1327.78110938208,7.14328807459883,-4.23713315986934,-4.69708938953517,-0.000890476797400162,46.4036777714683,0.533306462822897,0.00184181396175225,-325.100484446891,0.515577235143206,1281.0203634511
"958","1",36.0576855131317,60.265780730897,1332.60584712581,14.9978454248742,0.143567572966769,0.0973010073977744,9.15104749040359,0.945403546870071,1334.69546306083,-0.00236685390947525,0.51015662078785,1333.81417577142,0.435391643501151,1334.22681439895,0.0129281112042442,1333.90570383152,1.42689088907847e-05,0.0189849273688831,55.2089247604829,13340.1498511315,1333.40103389798,1334.59810366097,1334.02566721782,1333.84503774375,1334.01498511315,1334.01267524077,1334.1127377884,7.33379436412891,18.273425409839,3.64171941633858,0.00197477191117487,53.322867482684,0.502115698278333,0.00255442599028955,-320.637495122317,0.438037506060054,1282.56611737174
"959","1",34.1045731142401,62.890365448505,1336.16047097098,36.6009467677625,0.0796451808134482,0.0205845558456228,18.896510063181,0.939470678062057,1337.5646355897,-0.039459302258831,0.509776934029426,1336.93263982123,0.282829201435106,1337.23988268272,0.00872094028261523,1336.99617192691,1.21770164348021e-05,0.0162821843853822,58.560394469428,13370.7382236289,1336.67014327242,1337.48315718438,1337.068402201,1337.03570250637,1337.07382236289,1337.0721608456,1337.14107216701,5.48339228311521,23.4585808721842,0.535925041528294,0.00138350373148135,53.9281416396734,0.486290444111163,0.00172359674779435,-317.560703981253,0.389201075863498,1284.11187129238
"960","0",28.475517519907,49.9667774086379,1341.08112948432,0.436856181374546,0.0799056420478814,-0.0256573980612989,0.350641010222045,0.956131191766792,1342.20379671927,0.00455139126161172,0.449499024415968,1341.75774677085,0.0497190714094214,1341.84159883721,0.000794160730292432,1341.78879043812,-4.70856009510227e-06,-0.00630606312292413,50.6950361117844,13417.8690469262,1341.43368459302,1342.13017649502,1341.79076671512,1341.74836783036,1341.78690469262,1341.78094250439,1341.77617673818,5.22349310006553,4.71002648620183,-0.634166320598192,0.000268393682667806,48.0729587451631,0.48619656290569,0.00137453448557825,-312.447266481252,0.489901246606414,1285.65762521302
"961","0",22.9845574927961,35.2159468438538,1323.47712068994,-39.6754032397747,0.226528842891432,-0.0247442172227046,-17.4739719397949,0.962780705917618,1326.51742226546,0.0305197274063098,0.47265991667985,1325.970113921,-1.27036058998192,1325.14470645344,-0.0410664586816644,1325.7480125306,-5.55242247960002e-05,-0.0737877769823283,38.6216781596353,13253.4812358689,1324.28785195325,1326.35055487456,1325.37064472591,1325.28160021281,1325.34812358689,1325.3484318246,1324.99244828824,7.44859712247396,-25.9851693347947,-21.5126451103676,-0.00578400477828635,45.6934212051102,0.511017868425149,0.00423366107824462,-328.206426044466,0.585597867882039,1287.20337913367
"962","1",29.6741037063782,45.0498338870432,1306.87737906581,-19.3279951355735,0.0476863625954011,-0.0317234520296137,-8.93504216712691,0.974985636849599,1309.93558243355,0.0224220307959173,0.516294890049043,1309.08091777352,-0.607292364778453,1308.82136316445,-0.0189715328604946,1308.94675820182,-2.00644569355274e-05,-0.0263247508305653,44.3652123662748,13087.7568095924,1307.71751453488,1309.77126245847,1308.80015469269,1308.61411596871,1308.77568095924,1308.78079871945,1308.63131808533,5.86618078061508,-9.71607567932896,-10.6252714908639,-0.00292404378196671,48.3610279102365,0.499117351218974,0.0040314963347094,-345.072082382406,0.524926938933322,1288.74913305431
"963","1",29.5616346043892,44.5182724252492,1301.61787991755,-19.0657301070047,0.0804313775612705,0.00282352988225312,-7.27749532351761,0.97281242974546,1304.82215782243,-0.000862755896222465,0.499346095027158,1303.7774819452,-0.474256073804004,1303.66804865237,-0.0135350860478216,1303.66494073865,-1.86473079810391e-05,-0.0243505010629205,45.6753657572739,13035.7218141496,1302.50337647912,1304.64678571713,1303.57240580229,1303.61988911533,1303.57218141496,1303.57103422963,1303.47620750716,4.67223597100296,-12.5638778161938,-8.93477848529127,-0.00224544738696208,49.3483791231025,0.444592604273791,0.00442768795677604,-351.643652432826,0.548888016363846,1290.29488697495
"964","1",38.503198502385,59.8006644518272,1315.30785697348,32.6273064819363,0.0108604202085714,0.110473989148111,18.0431408653576,0.962710763620014,1317.787320748,-0.0291176379742016,0.521159626641354,1316.60103551297,0.895562117905285,1317.43184798497,0.029294322754375,1316.77794339755,3.6734076532077e-05,0.0482034589089791,59.9389506681646,13170.570700384,1316.39202242525,1317.69926919751,1317.06548899502,1316.96024375064,1317.0570700384,1317.05607371936,1317.30228341344,6.43474661184554,27.924642910263,7.07717118941827,0.00439641060197002,55.6478033914042,0.512735492578679,0.00248738851559839,-335.592771128385,0.393117207250963,1291.84064089559
"965","1",31.5906232152264,48.5049833887043,1323.99490363841,1.73710541291577,0.0703915115592013,-0.0182002832708237,1.68071932214094,0.972849671919175,1326.06170615681,0.00834893590287714,0.455210146073933,1325.28116646821,0.15194533205979,1325.53332508852,0.00543924709135819,1325.29523077296,9.14387972842036e-06,0.0120894721120631,50.053157225169,13253.5902767959,1324.74950370544,1325.96650082537,1325.35912842608,1325.29683443204,1325.35902767959,1325.36061838905,1325.41615236036,6.73261541488763,1.82194112529328,-0.242151990755946,0.000625183061769051,50.3411414156053,0.496136292807332,0.00217048777012798,-328.687461267173,0.480789077844177,1293.38639481623
"966","0",26.6659990205582,32.0265780730897,1317.34272880875,-46.0567117556505,0.0978502984511857,-0.0584549586004296,-13.3595164517997,0.969235380810831,1320.31522428272,0.126494063681226,0.488849338184886,1319.45408976503,-0.717215829483524,1319.05769083918,-0.0231762879325765,1319.36959144572,-4.36460393754457e-05,-0.0574815680124169,42.2280443505754,13191.3842095202,1318.11900417143,1320.11014657607,1319.15323742068,1319.34629100314,1319.13842095202,1319.13188902959,1318.91881874589,6.86318875472088,-17.7659136339848,-10.9710724990091,-0.00285390374796726,46.7276463814284,0.503984533416432,0.00414071223955349,-335.945796833188,0.598859100053434,1294.93214873688
"967","1",30.6466395454256,51.7774086378738,1306.86442705355,-1.87677703881832,0.0673797724730013,0.0714037581590768,-0.862813750391131,0.970472301860499,1309.64566505881,-0.0209492823191583,0.516822232769077,1308.63494002266,-0.0345398050937742,1308.77483935441,-0.00156346868651628,1308.60748543342,8.57498648332953e-07,0.00112179493099542,49.5897890389903,13085.9773633606,1307.71531564125,1309.48173870078,1308.59058301315,1308.5433629639,1308.59773633606,1308.59573328984,1308.5856944082,5.78625389432986,-0.387302159745359,-4.09131391415257,-0.000452870834299535,51.8025681148423,0.473508762207711,0.00374942165239113,-343.654379814405,0.500871548976371,1296.47790265752
"968","1",37.3228799467342,56.8106312292359,1324.72846028307,30.8170162015001,0.124240690834007,-0.00842106035572813,14.5303895404131,0.946699054623597,1327.3206253655,-0.0260078916169179,0.507424985498075,1326.01069881001,1.07543832782695,1326.96738895511,0.0339587571281397,1326.22059946819,4.36285778456201e-05,0.0576435238592981,60.0578262559315,13265.3563757835,1325.86090449568,1327.21664985198,1326.52722363337,1326.36239164021,1326.53563757835,1326.53390192934,1326.8166238749,5.67795314176901,26.2525984512407,10.2423594843057,0.00500160305476832,54.0285975016252,0.444462664770389,0.00290340554205675,-324.288911067238,0.424580686071601,1298.02365657816
"969","0",23.660335324858,42.6744186046512,1318.58100951816,-24.2741381230191,0.0587457179329721,-0.047233414569982,-15.8327492201809,0.949012065046337,1320.93452664821,0.0735800457468895,0.462861888941623,1320.39577003067,-0.942390961093945,1319.84375519103,-0.029702518011633,1320.24204723837,-4.33069462861304e-05,-0.0572965116279082,40.9072829492986,13199.5734873332,1319.12973468566,1320.77532559617,1319.96427285531,1320.0112012404,1319.95734873332,1319.95841396582,1319.70305225518,5.73513877407683,-21.3872702727402,-14.0545417040564,-0.00405251593068742,45.6461989936644,0.467842641273544,0.0033003005864708,-333.610381814113,0.583166109728686,1299.5694104988
"970","0",27.2926775674252,41.4950166112957,1311.39180147985,-29.9870373097974,0.133590621879401,-0.0642707689462974,-14.6992365082716,0.942712262383534,1314.64471505998,0.0992019857402764,0.47624848388968,1313.62398779885,-0.422688596924249,1313.49296813469,-0.0131894481746018,1313.54641562554,-2.48470298649258e-05,-0.032637775390782,43.32428402144,13134.2767510484,1312.37351947193,1314.41975597239,1313.45337676495,1313.50211883902,1313.42767510484,1313.4267718251,1313.31714219452,7.11969641498571,-13.6842376134355,-7.50196630543466,-0.00186252364978782,46.7922734962102,0.481053419896378,0.00444215368729515,-340.205666027198,0.568332544871064,1301.11516441945
"971","1",33.6042171961048,52.358803986711,1318.14727596194,17.0102265715102,0.0509515530574204,-0.0154950135059947,8.49883877097238,0.924965063970185,1320.86638248266,-0.0347673724507488,0.516777408637874,1319.57365179537,0.748176735272962,1320.3198522784,0.0237895706646723,1319.73658128148,2.95821556044425e-05,0.0389135454485203,55.5300112451149,13199.4969630461,1319.19221019537,1320.73338939659,1319.93856182871,1319.93962430991,1319.94969630461,1319.94911595173,1320.14183833858,5.61951533305401,14.5825883707544,6.29332050104763,0.00368742609610572,52.6293047418702,0.511069595760574,0.00285053901666619,-332.488946908153,0.440634477335166,1302.66091834009
"972","1",30.1560505148948,50.4318936877076,1316.81127838948,4.98706596172172,0.081093064789849,-0.0142087775229096,-0.0712735512037639,0.946511193810455,1319.91337968956,-0.00277439258373811,0.497015240204609,1318.84934223324,-0.125961744630217,1318.91042491148,-0.00462009057663729,1318.83778438483,-9.09552061951698e-06,-0.0120147212814989,49.4657074766015,13187.8659462094,1317.80836599079,1319.7546914809,1318.78787581451,1318.77850908404,1318.78659462094,1318.78292719834,1318.73545343053,5.94191571374281,2.43082279841732,-6.20512367203603,-0.000558269170656172,50.4411630776341,0.520333735670583,0.00386092846234787,-332.48633638653,0.486615306468584,1304.20667226073
"973","0",27.827630180258,53.2392026578073,1298.23443039415,4.34798538852248,0.165172045376931,-0.0156954494256174,-3.29500172819276,0.961861464291959,1302.06463974252,-0.0087150441248858,0.515422137847387,1301.16168680923,-1.13108073968423,1300.50097202653,-0.0367445982235138,1300.9635256639,-5.27258807415115e-05,-0.0690069047642612,46.5600864975378,13006.1776685931,1299.36214216381,1301.83006786287,1300.63164627674,1300.68394388984,1300.61776685931,1300.61345232775,1300.3011976766,6.50811942049126,-4.36928752483439,-17.9968599664962,-0.00527338401470039,48.790193703327,0.489991346715703,0.00503908935980641,-351.96240393204,0.493741006430044,1305.75242618137
